hash,timestamp,input_addresses,input_values,output_addresses,output_values,fee
3b4f6c802109d24e2385f79296ab1d587db73d586f0b03473265a732ae95f706,1657573277,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[1.82498561],"['063c002314c42769dcd4745ab373fdbadc', '6600f41d286b096050b052934fb6ede06d', 'f09de5b50a96669a8b0bc049eae87dc5c7']","[0.39699544, 0.75508901, 0.80820291]",0.08659081
a169b99d3d139e39327101e72f176d2c0074326310d9d29e20c3776d6c27044b,1657627076,['68a2e49402e529f2b97cee875f27d12a61'],[70.78427222],['3c3a1fbb8381fe2302cfbbafec71971f69'],[60.74647218],0.85583708
4246560c602117c8353a4f317640d1d72d73ff9fc3d43aaf38aa698debe9e67d,1657738807,"['57dc79b5d846ee6891e70b900a681fbd49', 'f7f299f4f5627d077db8c0d82399e47cbe']","[0.45437781, 9.62572779]","['e6827d8e95c302c654e4cd164885ed1db3', '8a2dd6a8bf6aca1259083fcd55a1b085de']","[2.3021171, 7.71544273]",0.06254577
ce2617f96d18c503b51bc2521ad1295f7d33505e3898bb265480bd4b40a38668,1657763785,['4a32ecc1f191e2628ea52a1075d0a5fee4'],[93.9091748],['51e2b648a7a3a4144940f5ccc839ac5736'],[87.02496293],0.21103379
c0fd124972017d259b537f44ab6b61041a24a17ba47ab6db80c17c4f466e41e7,1657839633,"['1fb1679469a30fde6b7674ed39ef7e6cc5', '9293c0d7a4124b43ce3460a016a622dd68']","[1.63172687, 2.21571528]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[3.73114931],0.09760397
ae8cfba159ce59c2485e94c0e251aef55a894b8f5815aadb01aa79c591c33a39,1657873883,"['68a2e49402e529f2b97cee875f27d12a61', 'edc66288a86874a560b59eb3d8d39d5b0e']","[8.91020285, 1.96295762]",['f0e6035f2ebd8125aef8de92390bb4133d'],[10.8496962],0.02346427
007a4ead6dc54f0fc6b8ec798c25b37b60d835211cfab2b012ab97141c724f26,1657885436,['e63f116d2f32b7a8c3598b113ec43fa669'],[0.00057269],['13192bf1e7d4335371a63f64d8bfa04cce'],[0.00064067],5.473e-05
e232131d04e4be34c7515e54b6f009e02eaec515b3403945caee9fe264952060,1657900338,"['728aaacee6a67e65a0e83b092e1288f43c', '575fefd9897d1f6ecfabd336768801dfb2']","[3.49096062, 4.17246694]",['5718e78ddc5f65b810e00292a6f69f3f43'],[2.36100957],0.0692251
e51838d1ca97e1b1156d0f136df1b220dfaf4cb0b9622ef8896d69c2a008be8a,1657909800,"['eb7c978163c0be3286d2f9ad91b72e7ddd', '1fb1679469a30fde6b7674ed39ef7e6cc5', '5fb3cc65954d625073a73fcbbfc0e95afd']","[1.22610056, 1.91516859, 3.11004674]","['13192bf1e7d4335371a63f64d8bfa04cce', 'b1bcb5f755249ffe296e09fa4cc26525ec', 'f7f299f4f5627d077db8c0d82399e47cbe', '1ce4e884247b237e6f932f4fe4ff30e68a', '1898beeb684fae0b8a6c8e760521fcb3be']","[2.28686694, 0.64922403, 0.67473538, 1.14924993, 1.44580894]",0.04543067
449e60f451fadb55cdc92cd4e25edaa9e1edbe20a7d254676ff512cbc0dcd978,1657950423,"['c6f46a8d7a1b9164847192d700cd9047ed', '1d9ce774cc4b3a48d47740c32320ba1106', 'd2f51e246c47624985c6d13d3845926fb9']","[9.74401631, 5.95672829, 7.7155231]","['86be810244bf1d7841afdbf538c734f05a', '4fc32d460327110dce173d6f2a3cce1fe0', '466e6ef2593b995224662a73ffa118584b']","[5.15929122, 1.83322611, 16.37411255]",0.04963782
1d2a65c4159f8b07ea7f39de14d5a401e101b84f54b43d17a2e034486ad9d0ad,1658003043,['204953f0bcb5d1f3257c3a1932225265ec'],[9.51038726],"['5fb3cc65954d625073a73fcbbfc0e95afd', 'd5379a3162d47a6f1de81f06682f9b38d2', 'e34925d40f59776c5d371739815d29f666']","[3.08120581, 2.78794727, 3.57272364]",0.06851054
18c3175d7e6ccf5f106fa58541ea363b4da5180c94aff684b4833467671eecd1,1658073613,"['41b0b18b1cdbc8b73d8c087056e33af864', '0fa651b189e813b9717081db7ddc066734', 'c64123b4660059261a89312a131f5c974a']","[4.99489512, 3.77693732, 1.94423151]","['d5f7ce1a9e9dd4f30c87c8623e9d924773', '618310393e6719583e61accbb8b3d095f2']","[5.1535411, 5.50302523]",0.05949762
e2a74071174f2a6ab214f898f1ffbf7b4028a128a6c7f475e8dba6dd050d5d99,1658116633,"['13192bf1e7d4335371a63f64d8bfa04cce', 'fedac584dbf5cc030fc024c1283558ae18', 'a0eda8720179ffd4f242412599cadb012b']","[8.95548645, 9.25968327, 8.39170314]",['8a2dd6a8bf6aca1259083fcd55a1b085de'],[26.56932928],0.03754358
98ec5b6dd00dae948dcf9caaf05dcda8cedf5d0a0eecd81f3f2d45fb7576d196,1658125996,"['c165a91581c7a5438be7d75e37efd69c08', 'd5379a3162d47a6f1de81f06682f9b38d2']","[5.00241858, 0.40469113]",['fedac584dbf5cc030fc024c1283558ae18'],[5.38384337],0.02326634
9cbb4cc9f1114ec5d886fd33e3408e94da2911c88d59d39d92ebe9e15a425442,1658132272,['57dc79b5d846ee6891e70b900a681fbd49'],[7.41551932],"['1f270ce14af33fdd3b524d8018e7066642', '4fc32d460327110dce173d6f2a3cce1fe0', '4b23494c157b8f6a714007f201882e8a32']","[0.73791095, 2.55558438, 4.05076177]",0.07126222
ec9667e212195d72ecef4fdecee3a654b2b574ead035facb05e1d8dd631b0a52,1658136727,"['fedac584dbf5cc030fc024c1283558ae18', '728aaacee6a67e65a0e83b092e1288f43c', '90cfb34f6424e918365dc2b8a377a2e912']","[7.13075901, 9.91248544, 0.97142992]","['1ce4e884247b237e6f932f4fe4ff30e68a', 'd5379a3162d47a6f1de81f06682f9b38d2', 'f356066644ebb4c59e80cecc2698bbec79', '714d933a74a1c045390802a19ba3f5b2ee']","[2.02667388, 1.94624025, 5.89522475, 8.12081126]",0.02572423
0a8a23601decb7f74045ab003e8756a9cf5a6c9023c5882ae663fdca4dc2e970,1658147426,['513ce67efc26cb401aada2433d91df8dc6'],[0.62447408],"['13192bf1e7d4335371a63f64d8bfa04cce', 'c816c976cc4e32fe16f3356407338a4e37', '839cd16f9859ded0fcb393c34e20a2a717']","[0.09079156, 0.10576294, 0.42634646]",0.00157312
13a388e5debda442d39a33c34e9d3a25850404bd169531738c4996491b7dfeca,1658149659,"['c64123b4660059261a89312a131f5c974a', '15ac7f3765ec60a9ea32036a9790c8a449']","[2.3134953, 2.92103657]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[9.21373216],0.01522155
81f4cff2086be943940bfcd2655d3475cb93db810be9f2f4e2c5d4ebf184c20c,1658221460,['5718e78ddc5f65b810e00292a6f69f3f43'],[3.88017126],"['58fd04d6dfc4233503f56aefa520a0c363', '15ac7f3765ec60a9ea32036a9790c8a449', 'bf4680bb0862d1853eee99de3bd469c576']","[1.26511056, 0.76600526, 1.24745024]",0.02573514
e708d8e0d49de19ff074fcb6b7785269fcd92202bbc50a1091f3b2c2df7301af,1658330787,['5b6272198d00f0d40cb1b52d786628080c'],[0.00010685],['f0e6035f2ebd8125aef8de92390bb4133d'],[0.00034297],2.318e-05
06c5929cc0a4a1265427f2c69e6595aca5475038d5057a1cbaca662784d7e85b,1658468919,['5b6272198d00f0d40cb1b52d786628080c'],[0.00093971],['2e30e81d131f2de44acd87f5ae87f89f0b'],[0.00054829],4.683e-05
a8f3080d9f7e1a0e162da90833b6d946b8bc5db65434a8a31f028b3b65087c59,1658474713,"['68a2e49402e529f2b97cee875f27d12a61', 'f09de5b50a96669a8b0bc049eae87dc5c7', 'c6f46a8d7a1b9164847192d700cd9047ed']","[4.11029193, 4.15052273, 1.34777395]","['f7f299f4f5627d077db8c0d82399e47cbe', '1f270ce14af33fdd3b524d8018e7066642', '1898beeb684fae0b8a6c8e760521fcb3be']","[3.46696906, 2.85694835, 3.19482823]",0.08984297
8e4ac25b88022b280d0c33612bebe925fa97459c681f24e510bc54f5d13c6225,1658619517,"['618310393e6719583e61accbb8b3d095f2', '0192ce1c53b9590c3ea64f6f1653d24d69']","[2.36396398, 1.48551606]",['83ffdcd06c234cd44863f2b51aa6975068'],[8.58741207],0.0861032
e9c3461c6e0a57ebd26fc6acc0cf1847efa34153d4e3aa426bc335198ff0f545,1658760962,['714d933a74a1c045390802a19ba3f5b2ee'],[0.28353183],"['21ed0ce9c8b33c23665335828ff5978a6a', '2a25ef22fe8ab9dfb87bc52083e639603b', '26e37e6156a7b52a215995b2b1f61e2937', '15ac7f3765ec60a9ea32036a9790c8a449']","[0.12974963, 0.016249, 0.02632657, 0.11021114]",0.00099549
e61d4b16140478e8084c42b1286e36b5709885b310711f4e7e381f4b82296fb7,1658870242,"['b2f1bf21d8c2cf0edc34739a9c20c7c314', '714d933a74a1c045390802a19ba3f5b2ee', 'eb7c978163c0be3286d2f9ad91b72e7ddd']","[9.81736479, 5.50985805, 7.25461802]","['c688e64cc6c9cfe752e777fbfd20f0edfc', '9293c0d7a4124b43ce3460a016a622dd68']","[2.51527279, 19.89574973]",0.17081834
a5112ba580aff3fe1ff493c82b4f2cabf210a1c077f4d8f0bb73d441af089ad4,1658928023,"['a0eda8720179ffd4f242412599cadb012b', '877b1c8bec92d5b567c7de412ec7669f64']","[1.96297522, 2.80672624]",['5718e78ddc5f65b810e00292a6f69f3f43'],[9.76571509],0.03657115
4079de0af99ae3b1fa3467c88ba1333ce8d22800525fb5c10b9d3a37bec68f95,1658937510,"['5cb67ecf3b63f743e4b925049800a2da73', '25b36bac115db3b37f7fc3aa4dce631fe3', '15ac7f3765ec60a9ea32036a9790c8a449']","[4.36209209, 7.79293473, 3.87246804]",['31da545c3b644ef18d1536ee7e86f25466'],[15.91274756],0.1147473
88a6924f359ed3291f0456b69e2d81ba05e76066fa9218676df12b92c6e98aaf,1658952931,"['e34925d40f59776c5d371739815d29f666', 'c64123b4660059261a89312a131f5c974a']","[4.14905138, 0.17701508]","['e6827d8e95c302c654e4cd164885ed1db3', '58fd04d6dfc4233503f56aefa520a0c363', '191eed2fc0e6745c87740873d8a27af66a']","[1.97167585, 0.84768206, 1.50182476]",0.00488379
f47cae467fcec85b442912b49c757c2bbecfcda98149292ea5c0bf0b042f3297,1659005535,"['8b6a7d5536f920666cda39a3cabdc7e722', 'd5f7ce1a9e9dd4f30c87c8623e9d924773', '877b1c8bec92d5b567c7de412ec7669f64']","[8.95189441, 0.63479819, 5.90400616]","['90cfb34f6424e918365dc2b8a377a2e912', '50a2f80c864d124ccf368f3e5505b11c5e', '1a7cd91753ca4e52882b9576f1848b9341', '1d5b65d7e840afcfd23c4d74aca5b322cb']","[2.22907415, 1.95854639, 1.9378368, 9.3304126]",0.03482882
2d335086640e2cc9ab0ff2177ad71d160ba7407334f33d577bf2655922a8f4ad,1659019339,['a34befdebd0038a906d33cdf6be8430099'],[68.07026703],['3c3a1fbb8381fe2302cfbbafec71971f69'],[78.71947466],0.16496995
d96e0273b308e248f2f1e96a587f3d7b371d0920323e43540697e3fa90a7e3f1,1659048439,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[1.88840439],"['466e6ef2593b995224662a73ffa118584b', 'f09de5b50a96669a8b0bc049eae87dc5c7', '2e30e81d131f2de44acd87f5ae87f89f0b']","[0.44727067, 0.83410747, 1.18663042]",0.07844983
ca623786727923d0401b13399f8aac2fa41f25863fc7a47aaa7b335bfac7f5e9,1659066330,['5b6272198d00f0d40cb1b52d786628080c'],[0.00090702],['b35e6207975232e8bc04ebccc02aabcee9'],[0.00021891],3.618e-05
4a97a1980a8e600458bad03336168c2c4e9f188fcf6f4b929b520a8cb061acc9,1659078515,"['b2f1bf21d8c2cf0edc34739a9c20c7c314', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c']","[3.53516679, 3.18663926]","['575fefd9897d1f6ecfabd336768801dfb2', 'e49e26b72f8a021227087e663909e3802a', '64ebf564c12a6b63915a6342c8e7dbb024', '204953f0bcb5d1f3257c3a1932225265ec', '87309855481bdfaedd71f4dbff29ceab67']","[1.152345, 1.0639684, 1.01839679, 1.02098771, 2.44334817]",0.02275998
b601f6cc0966b71b4d016fa212ddea6accb2ff1646049e06aaf84c7bb57258a2,1659113592,"['e34925d40f59776c5d371739815d29f666', 'c165a91581c7a5438be7d75e37efd69c08']","[2.51757856, 1.58648858]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[3.80866261],0.0610034
a6d14c13ff53f0fd47d72b27917692d59306529f9dff74ecb8342cb0806fe465,1659164923,"['57dc79b5d846ee6891e70b900a681fbd49', '877b1c8bec92d5b567c7de412ec7669f64']","[3.95138798, 9.21308701]",['33242d9a0d6c07f4fd0585092dc288d38a'],[13.07279579],0.0916792
7643e3f94d2d7814c8e3027139ddb2322679b62930f18d4b5f0bb93cd1b63400,1659196356,['83ffdcd06c234cd44863f2b51aa6975068'],[3.11506682],"['c165a91581c7a5438be7d75e37efd69c08', 'b2f1bf21d8c2cf0edc34739a9c20c7c314', '728aaacee6a67e65a0e83b092e1288f43c']","[0.35439773, 0.89285246, 0.90487382]",0.05679143
b64516e31aa1c475a3aba991914c560867877bf87c0dc016b5f4aa64b377a7d2,1659253685,['d5f7ce1a9e9dd4f30c87c8623e9d924773'],[9.43803018],['31da545c3b644ef18d1536ee7e86f25466'],[9.38671752],0.05131266
bad43f2a0ddc3457f0ab38d72008baec92d4444222eac4b36ad3d6bbbf255799,1659303135,"['e49e26b72f8a021227087e663909e3802a', 'c165a91581c7a5438be7d75e37efd69c08', '466e6ef2593b995224662a73ffa118584b']","[0.52511058, 0.68752717, 9.11952318]",['4a32ecc1f191e2628ea52a1075d0a5fee4'],[10.3173973],0.01476363
7d1bdbd21c06a3df59923acb832601528b68b7f279a48bdeadb750da9896f833,1659502292,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[2.90481951],"['01c3ef7943ceab1f533b84a47a659a7ca3', '4b23494c157b8f6a714007f201882e8a32', '6137c8da21e2b596a5c2527ff7f4809d0e']","[0.47230132, 1.05829525, 1.44448266]",0.03786521
ee36f52c2b8678212e81fd9ff77a1d0731d1640bf391717e96ecf61f8ca63937,1659516504,['86be810244bf1d7841afdbf538c734f05a'],[3.60162122],"['f09de5b50a96669a8b0bc049eae87dc5c7', '0fa651b189e813b9717081db7ddc066734', 'c688e64cc6c9cfe752e777fbfd20f0edfc', 'fedac584dbf5cc030fc024c1283558ae18']","[1.12508683, 0.55090883, 0.71713538, 1.18518103]",0.02330915
411d083ed49b69078ec383ed6ca2e5d7b51823219e0bcfe1024925820ba6fa6a,1659520168,"['fdbc30246eb7bbc636d7b57bc54389979f', '063c002314c42769dcd4745ab373fdbadc']","[8.23631105, 7.78744833]","['e49e26b72f8a021227087e663909e3802a', 'e7823a422eb566ac80671d684e17a48534']","[2.71078164, 13.2179889]",0.09498884
3e5ed69df6b4b654946cbf569993dbbf75d8e39e59d18df097134fcf5ba6822d,1659528760,"['58fd04d6dfc4233503f56aefa520a0c363', '714d933a74a1c045390802a19ba3f5b2ee']","[4.35601044, 3.47349202]",['83ffdcd06c234cd44863f2b51aa6975068'],[8.10367735],0.0800946
a53903b2135abf0065730119263f0f87dfc00772bbe74438cc8ce79ee060879d,1659541173,['83ffdcd06c234cd44863f2b51aa6975068'],[4.90746721],"['87309855481bdfaedd71f4dbff29ceab67', 'c688e64cc6c9cfe752e777fbfd20f0edfc', '469a49668ea7a0b748af7ff812740b19a3']","[1.43275051, 1.01195276, 1.12538439]",0.09728694
f805b2bff155368dd9f70a06a4897bcb7b67673ce1a2705465b34efc8f185278,1659550225,['771216b25a4852420805da129f1de6a3e5'],[0.00020772],['9293c0d7a4124b43ce3460a016a622dd68'],[0.00088036],3.334e-05
424521f2220a1ca70eef72ae74c448d7c763f0673a14b1f48d4a8eed35ba97e3,1659590833,['42637b40a51b1ecfac1e88e3cd8e8f27ef'],[5.34670947],"['64ebf564c12a6b63915a6342c8e7dbb024', '6a640b6e18cd110a9a6f70a51c7bb83448', 'f57714a45b39d5a312d236e0512f11782e', 'fe5872185fa9cba28878f806dff7d991b1']","[2.30973711, 1.31240106, 0.28861022, 1.42946757]",0.00649351
315e5a37c7ef0c0004832e16533962cd2058e759ddde575f1409cba19ad8ff29,1659598639,"['1ce4e884247b237e6f932f4fe4ff30e68a', 'fe5872185fa9cba28878f806dff7d991b1']","[6.75472997, 2.85233173]","['4b23494c157b8f6a714007f201882e8a32', '191eed2fc0e6745c87740873d8a27af66a', '4b37fe631826d132c908b222bb24844244']","[1.98880315, 2.18305343, 5.34712721]",0.08807791
e086e3605fe30f771382fff9227bb8a37f9fd59d025f30b19927a73ad45bd443,1659610094,"['33242d9a0d6c07f4fd0585092dc288d38a', '4fc32d460327110dce173d6f2a3cce1fe0', '21ed0ce9c8b33c23665335828ff5978a6a']","[5.04546834, 2.0895007, 8.12012889]","['e7823a422eb566ac80671d684e17a48534', 'fc4d038805914452f1832e9c15614afd5f']","[3.34439773, 11.81545251]",0.09524769
55a2a7860dfdb7e0a599de1aa62c70e86497cbb1f2d77296ad26e68b255306cb,1659632740,"['f0e6035f2ebd8125aef8de92390bb4133d', '575fefd9897d1f6ecfabd336768801dfb2', '714d933a74a1c045390802a19ba3f5b2ee']","[0.96121109, 4.42546978, 9.30944384]",['f5b815022c686bee76cc6b81bba45c339e'],[14.60474274],0.09138197
e8d559f6486bf1f35d391e68625f7c21a748012520acfef0d167a33a6afd9d3b,1659653964,"['86be810244bf1d7841afdbf538c734f05a', 'c816c976cc4e32fe16f3356407338a4e37']","[4.56017018, 1.8568273]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[5.38982837],0.05878347
678e9450570dc3643b24395690b4c50f4ae8c3b50e3046a2b436f106f61619c2,1659684260,"['466e6ef2593b995224662a73ffa118584b', '9293c0d7a4124b43ce3460a016a622dd68', 'b1bcb5f755249ffe296e09fa4cc26525ec']","[5.91699877, 4.67866337, 5.62839405]","['33242d9a0d6c07f4fd0585092dc288d38a', '63f9f80a4e6fb408230167739b0b61142d']","[7.76114056, 8.3754144]",0.08750123
090e5ba4ba2802d915e5521316ccb106daf60c0cccf628ab8bb859694e331dda,1659751213,"['9293c0d7a4124b43ce3460a016a622dd68', '6a640b6e18cd110a9a6f70a51c7bb83448']","[1.44898869, 6.11938624]","['31da545c3b644ef18d1536ee7e86f25466', '6a640b6e18cd110a9a6f70a51c7bb83448']","[1.06200489, 6.47132386]",0.03504618
f3c57137b8df4ce7b81bd903f26ba98abe44da97fc74922ab1504e4ec2b7f2ee,1659764858,['5dde0eb7987d5b618a28b82e3855f58ed5'],[4.20670184],"['13192bf1e7d4335371a63f64d8bfa04cce', '41b0b18b1cdbc8b73d8c087056e33af864', '2e30e81d131f2de44acd87f5ae87f89f0b']","[2.07371249, 0.43927394, 1.67586253]",0.01785288
0c620827c80002c6a32646d1fbe395b66a93c5ff7749ccdc395e74195677b742,1659777208,"['eb7c978163c0be3286d2f9ad91b72e7ddd', 'f5b815022c686bee76cc6b81bba45c339e', '12baa8ceb4b8d6139d5959b0e7ed40f677']","[0.55421114, 1.69808323, 9.74759722]","['e7823a422eb566ac80671d684e17a48534', 'e49e26b72f8a021227087e663909e3802a', 'f7f299f4f5627d077db8c0d82399e47cbe', '469a49668ea7a0b748af7ff812740b19a3']","[5.32654199, 2.88593008, 1.01524384, 2.71665558]",0.0555201
8623e88c27f9588b9753bcecdd61fafad3e94fc2dcf0aa4ceebb7d63c0f686f9,1659799993,"['58fd04d6dfc4233503f56aefa520a0c363', 'b35e6207975232e8bc04ebccc02aabcee9', '63f9f80a4e6fb408230167739b0b61142d']","[8.10183746, 3.22753646, 1.34439725]","['293cdd5e9dbddb1c2b6d3aa86eca72ff1c', 'fdbc30246eb7bbc636d7b57bc54389979f']","[6.24789624, 6.40878473]",0.0170902
a41c3b14dd48fb679d4d074244c1c19dd8618e112e008252e1b794f4a6f74c78,1659805172,"['4b37fe631826d132c908b222bb24844244', '68a2e49402e529f2b97cee875f27d12a61']","[1.73481982, 4.96788735]","['33242d9a0d6c07f4fd0585092dc288d38a', '41b0b18b1cdbc8b73d8c087056e33af864', '1d9ce774cc4b3a48d47740c32320ba1106', '1898beeb684fae0b8a6c8e760521fcb3be']","[2.29364361, 0.71630914, 1.80784458, 1.86969955]",0.01521029
79990516765e030fb65a60c197b2da77f4adf8920cc95e16e15bcbc2787ba20f,1659811555,"['5cb67ecf3b63f743e4b925049800a2da73', '2e30e81d131f2de44acd87f5ae87f89f0b', 'e7823a422eb566ac80671d684e17a48534']","[5.29578195, 9.48035422, 9.46178695]","['f7f299f4f5627d077db8c0d82399e47cbe', '1f270ce14af33fdd3b524d8018e7066642', 'd2f51e246c47624985c6d13d3845926fb9']","[2.94930896, 5.64735804, 15.41212765]",0.22912847
2746cd6349e7dd02d1581b0dd4daef17c7b38418f83e2b8f2400ee49f8aa7487,1659919522,['5b6272198d00f0d40cb1b52d786628080c'],[0.00060784],['d2f51e246c47624985c6d13d3845926fb9'],[0.00036751],1.139e-05
d741bb398342c1d8bab546d0efadc3320952c193180539e3b0e061114622ceb5,1659984156,"['4f70aa43bd89f71e2cded8f7103a9e6536', 'e34925d40f59776c5d371739815d29f666', 'c6f46a8d7a1b9164847192d700cd9047ed']","[9.48866086, 9.06561772, 9.61211534]","['50a2f80c864d124ccf368f3e5505b11c5e', '0fa651b189e813b9717081db7ddc066734']","[12.36674798, 15.68558298]",0.11406296
3396a6116a92c3fb3a76d402e859e5766f118ff7c8b0c3f5ed03c80dbaf1ff78,1660001304,['771216b25a4852420805da129f1de6a3e5'],[0.00019485],['07379709b32648049da2752090d830c1bb'],[0.00053699],1.28e-05
c1f9ce12becf0ebc3ad5c8d6130e256267dabf7bd52819ef3d39a68b3d589601,1660120416,['5718e78ddc5f65b810e00292a6f69f3f43'],[1.16475211],"['87309855481bdfaedd71f4dbff29ceab67', '204953f0bcb5d1f3257c3a1932225265ec', 'b35e6207975232e8bc04ebccc02aabcee9']","[0.94072382, 0.86374093, 0.69928505]",0.01095476
940fce23751c7d23a5b2e70fa688c453aa73f9d14a155b7a68bb2c3ba229ac97,1660130757,['1fb1679469a30fde6b7674ed39ef7e6cc5'],[84.63425661],['8ec7043821b4aecb295784c12af4dbbb9d'],[51.52325652],0.10369743
53ab0432768d76d1a68187db4135a754de4b86b0372391ed15016d0bba32d58b,1660158482,"['b35e6207975232e8bc04ebccc02aabcee9', 'f7bfbdd41819c8d7762b5de62811b92a23', 'b2f1bf21d8c2cf0edc34739a9c20c7c314']","[8.83735221, 8.99414105, 9.18885451]",['c816c976cc4e32fe16f3356407338a4e37'],[26.87041267],0.1499351
13b3632da8bd365739d0e202996e256c3aea6c04d6ce361d064079edba1ad5f1,1660180378,['e0cba00b5c945519332b8f5298d2d75ac6'],[79.19972028],['714d933a74a1c045390802a19ba3f5b2ee'],[82.5824245],0.05644284
3497270ca0204858a21d8cd812b4b7c246557dbb4b06190db69e36cd7038c9cc,1660197267,"['2a25ef22fe8ab9dfb87bc52083e639603b', 'd5379a3162d47a6f1de81f06682f9b38d2']","[3.34457921, 4.79496483]",['5718e78ddc5f65b810e00292a6f69f3f43'],[8.55627558],0.07173447
fc107e593a049a69c0a3cb744f1b1b00cd9225e3f1e9f84998773824f2488821,1660201609,['eb7c978163c0be3286d2f9ad91b72e7ddd'],[0.78300329],"['8b6a7d5536f920666cda39a3cabdc7e722', '0fa651b189e813b9717081db7ddc066734', 'e49e26b72f8a021227087e663909e3802a', '618310393e6719583e61accbb8b3d095f2']","[0.24700923, 0.09869612, 0.11376681, 0.3194156]",0.00411553
fc914f72238e87fdc88c9beef27e415c304b4bc38e1ae44f46314e65eccabec3,1660278285,['5b6272198d00f0d40cb1b52d786628080c'],[0.00086168],['a34befdebd0038a906d33cdf6be8430099'],[0.00043164],4.825e-05
67ca109a9f3363eb8688ab3d379a2b44309c9cbef9e275de9407be4386ca9a6b,1660424612,"['8a2dd6a8bf6aca1259083fcd55a1b085de', '877b1c8bec92d5b567c7de412ec7669f64']","[7.49289979, 1.64028667]","['d5379a3162d47a6f1de81f06682f9b38d2', '9293c0d7a4124b43ce3460a016a622dd68', 'b1bcb5f755249ffe296e09fa4cc26525ec', '204953f0bcb5d1f3257c3a1932225265ec']","[2.1542373, 2.27309972, 1.55793343, 3.11167845]",0.03623756
88ad000d8c854621737572c7f220b51fa827b7b07b7ffc2db37fc12aa3fda982,1660588184,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[4.42901114],"['6a640b6e18cd110a9a6f70a51c7bb83448', '469a49668ea7a0b748af7ff812740b19a3', '063c002314c42769dcd4745ab373fdbadc']","[0.57371038, 0.99007397, 1.2526497]",0.08337939
9174e99060082916ae878df885135e153dc97aeb5cfebbd8916941716a6e3bb7,1660634770,"['2a25ef22fe8ab9dfb87bc52083e639603b', '5dde0eb7987d5b618a28b82e3855f58ed5']","[7.81081476, 1.98634486]","['57821c9f957e3c8d861b46b6f61b2a0f65', 'bf4680bb0862d1853eee99de3bd469c576', 'f0e6035f2ebd8125aef8de92390bb4133d', 'e7823a422eb566ac80671d684e17a48534']","[3.40824876, 1.54487415, 0.59880569, 4.21109803]",0.03413299
081aeee196590a40b8f13959b2c16ba71a458e229ecbd42300c5b111c5813ee8,1660657743,"['6137c8da21e2b596a5c2527ff7f4809d0e', '26e37e6156a7b52a215995b2b1f61e2937']","[3.01145947, 3.07068943]","['8a2dd6a8bf6aca1259083fcd55a1b085de', '6600f41d286b096050b052934fb6ede06d', '68a2e49402e529f2b97cee875f27d12a61', '5dde0eb7987d5b618a28b82e3855f58ed5']","[1.53066195, 1.12408804, 0.57461598, 2.8187884]",0.03399453
5e47ab90c3b3e381dfda5eab90ce8444ec387fd5c71500bb7ed9cd43fd49c212,1660658481,"['fe5872185fa9cba28878f806dff7d991b1', '8b6a7d5536f920666cda39a3cabdc7e722', 'fc4d038805914452f1832e9c15614afd5f']","[5.10946824, 4.33357794, 8.50168892]","['a34befdebd0038a906d33cdf6be8430099', '41b0b18b1cdbc8b73d8c087056e33af864', '063c002314c42769dcd4745ab373fdbadc', 'f7f299f4f5627d077db8c0d82399e47cbe', 'bf4680bb0862d1853eee99de3bd469c576']","[8.24075412, 2.99390916, 2.873226, 1.79591176, 2.01217336]",0.0287607
bdf08395c6d677dbeb3049a3811b8317eaba217160c1de04a88ecbe8f0e9a53b,1660728050,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[2.61535625],"['c165a91581c7a5438be7d75e37efd69c08', '2e30e81d131f2de44acd87f5ae87f89f0b', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c']","[1.03709777, 1.35772951, 0.56662902]",0.01066952
df9b4b59c7432e7e59ab8f24e6d9b28ef27763de0ad7b202a31556ba1fb61d65,1660806887,"['63f9f80a4e6fb408230167739b0b61142d', 'e49e26b72f8a021227087e663909e3802a']","[3.24175991, 4.12046156]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[3.42139458],0.01775017
359ba59ca73eeb611b4e2aacc147565ebbd03840b6aa0819bb63f1b198fc5a07,1660906288,['83b6dc35e5bfde432beb436ac0d12b3933'],[53.09718426],['8ec7043821b4aecb295784c12af4dbbb9d'],[91.81257111],0.68015882
e24056ac3ac920799ded6f8bf6d96a309bd9ea4efe126e0ded2b49c518965815,1660942230,['c165a91581c7a5438be7d75e37efd69c08'],[3.26381871],"['e6827d8e95c302c654e4cd164885ed1db3', '839cd16f9859ded0fcb393c34e20a2a717', 'fc4d038805914452f1832e9c15614afd5f']","[1.07165825, 1.08182989, 1.09822443]",0.01210614
